latitude,longitude,place_name,country_code,timezone
13.70727,9.15013,Mirriah,NE,Africa/Niamey
-23.44361,-51.87389,Sarandi,BR,America/Sao_Paulo
-4.06667,37.73333,Same,TZ,Africa/Dar_es_Salaam
14.0823,98.19151,Dawei,MM,Asia/Yangon
53.00974,-3.05814,Rhosllanerchrugog,GB,Europe/London
26.67319,31.4976,Juhaynah,EG,Africa/Cairo
6.15038,6.83042,Nkpor,NG,Africa/Lagos
53.49389,-1.29243,Mexborough,GB,Europe/London
26.91756,-82.07842,Punta Gorda Isles,US,America/New_York
24.81757,84.63445,Rafiganj,IN,Asia/Kolkata
42.7,27.25,Aytos,BG,Europe/Sofia
12.35275,121.06761,San Jose,PH,Asia/Manila
35.74788,-95.36969,Muskogee,US,America/Chicago
41.41204,2.18247,el Camp de l'Arpa del Clot,ES,Europe/Madrid
34.25,135.31667,Iwade,JP,Asia/Tokyo
41.84364,-87.71255,South Lawndale,US,America/Chicago
41.92361,20.91361,Bogovinje,MK,Europe/Skopje
45.79377,8.88104,Malnate,IT,Europe/Rome
-26.93366,29.24152,Standerton,ZA,Africa/Johannesburg
35.48199,137.02166,Minokamo,JP,Asia/Tokyo
6.33444,124.95278,Tupi,PH,Asia/Manila
-19.7625,-44.31389,Esmeraldas,BR,America/Sao_Paulo
20.28527,-103.42897,Jocotepec,MX,America/Mexico_City
37.51803,15.00913,Misterbianco,IT,Europe/Rome
51.40944,46.04833,Privolzhskiy,RU,Europe/Saratov
22.49396,-105.36369,Acaponeta,MX,America/Mazatlan
36.6009,126.665,Hongseong,KR,Asia/Seoul
53.63333,9.85,Halstenbek,DE,Europe/Berlin
25.95533,68.88871,Jhol,PK,Asia/Karachi
55.82885,-4.21376,Rutherglen,GB,Europe/London
51.08468,7.11393,Burscheid,DE,Europe/Berlin
6.45407,3.39467,Lagos,NG,Africa/Lagos
-8.05389,-34.88111,Recife,BR,America/Recife
51.04962,12.1369,Zeitz,DE,Europe/Berlin
53.7446,-0.33525,Kingston upon Hull,GB,Europe/London
26.68451,-80.66756,Belle Glade,US,America/New_York
-21.15,46.58333,Ikalamavony,MG,Indian/Antananarivo
43.78956,7.60872,Ventimiglia,IT,Europe/Rome
35.30889,139.55028,Kamakura,JP,Asia/Tokyo
50.23019,8.77155,Karben,DE,Europe/Berlin
37.56667,140.11667,Inawashiro,JP,Asia/Tokyo
41.27621,-72.86843,East Haven,US,America/New_York
52.86147,9.5926,Walsrode,DE,Europe/Berlin
6.46346,-2.31938,Bibiani,GH,Africa/Accra
47.64995,-117.23991,Opportunity,US,America/Los_Angeles
65.93381,111.4834,Aykhal,RU,Asia/Yakutsk
12.18441,18.69303,Mongo,TD,Africa/Ndjamena
44.31771,9.32241,Chiavari,IT,Europe/Rome
41.55947,14.66737,Campobasso,IT,Europe/Rome
15.46063,99.89166,Thap Than,TH,Asia/Bangkok
36.61954,4.08282,Beni Douala,DZ,Africa/Algiers
5.30383,-1.98956,Tarkwa,GH,Africa/Accra
50.80019,7.20769,Siegburg,DE,Europe/Berlin
13.48082,-86.58208,Somoto,NI,America/Managua
40.85158,122.74754,Haicheng,CN,Asia/Shanghai
11.15583,42.7125,'Ali Sabieh,DJ,Africa/Djibouti
29.21399,78.95693,Kashipur,IN,Asia/Kolkata
-37.9,145.18333,Wheelers Hill,AU,Australia/Melbourne
51.26,-2.1875,Westbury,GB,Europe/London
40.98894,28.67582,Yakuplu,TR,Europe/Istanbul
43.86682,-79.2663,Markham,CA,America/Toronto
38.40917,112.73333,Xinzhou,CN,Asia/Shanghai
36.92574,14.72443,Ragusa,IT,Europe/Rome
40.72371,-73.95097,Greenpoint,US,America/New_York
8.79577,-75.69947,San Carlos,CO,America/Bogota
15.46063,99.89166,Thap Than,TH,Asia/Bangkok
15.48131,-86.57415,Olanchito,HN,America/Tegucigalpa
10.12268,77.54372,Periyakulam,IN,Asia/Kolkata
38.06084,-97.92977,Hutchinson,US,America/Chicago
50.23805,8.86704,Nidderau,DE,Europe/Berlin
53.53395,33.72798,Zhukovka,RU,Europe/Moscow
42.58342,-71.8023,Fitchburg,US,America/New_York
48.98693,2.44892,Gonesse,FR,Europe/Paris
44.80477,-0.59543,Talence,FR,Europe/Paris
-25.42944,-50.00639,Palmeira,BR,America/Sao_Paulo
20.74122,-100.44843,Santa Rosa Jauregui,MX,America/Mexico_City
-7.57897,112.23109,Diwek,ID,Asia/Jakarta
40.98894,28.67582,Yakuplu,TR,Europe/Istanbul
53.46506,-1.47217,Chapletown,GB,Europe/London
34.9,137.5,Shinshiro,JP,Asia/Tokyo
-1.9487,30.4347,Rwamagana,RW,Africa/Kigali
-2.68333,33,Usagara,TZ,Africa/Dar_es_Salaam
38.13708,41.00817,Silvan,TR,Europe/Istanbul
29.98869,122.20488,Zhoushan,CN,Asia/Shanghai
-8.73508,24.99798,Kamina,CD,Africa/Lubumbashi
44.59445,11.04979,Castelfranco Emilia,IT,Europe/Rome
-33.88096,151.07986,Strathfield,AU,Australia/Sydney
50.18545,27.06365,Shepetivka,UA,Europe/Kiev
52.66277,-2.01111,Great Wyrley,GB,Europe/London
25.66795,85.83636,Dalsingh Sarai,IN,Asia/Kolkata
12.95629,78.27539,Robertsonpet,IN,Asia/Kolkata
-21.98333,16.91667,Okahandja,NA,Africa/Windhoek
10.29085,105.75635,Sa Dec,VN,Asia/Ho_Chi_Minh
-12.91667,-39.25,Muritiba,BR,America/Bahia
42.58342,-71.8023,Fitchburg,US,America/New_York
48.46458,9.22796,Pfullingen,DE,Europe/Berlin
45.16024,-93.08883,Lino Lakes,US,America/Chicago
38.06084,-97.92977,Hutchinson,US,America/Chicago
59.37722,28.19028,Narva,EE,Europe/Tallinn
-32.45242,-71.23106,La Ligua,CL,America/Santiago
-2.13404,-79.59415,Milagro,EC,America/Guayaquil
33.45122,-86.99666,Hueytown,US,America/Chicago
34.65918,109.22921,Yanliang,CN,Asia/Shanghai
-6.91806,106.92667,Sukabumi,ID,Asia/Jakarta
52.59319,13.32127,Wittenau,DE,Europe/Berlin
0.46005,34.11169,Busia,KE,Africa/Nairobi
36.24624,139.07204,Fujioka,JP,Asia/Tokyo
53.6052,10.03988,Barmbek-Nord,DE,Europe/Berlin
51.65,-0.2,Barnet,GB,Europe/London
23.1959,86.51499,Kenda,IN,Asia/Kolkata
46.09273,-88.64235,Iron River,US,America/Menominee
36.72544,3.55665,Thenia,DZ,Africa/Algiers
44.35056,142.45778,Nayoro,JP,Asia/Tokyo
10.61285,12.19458,Biu,NG,Africa/Lagos
-8.28333,-35.03333,Cabo,BR,America/Recife
53.59337,9.47629,Stade,DE,Europe/Berlin
38.96667,-0.18333,Gandia,ES,Europe/Madrid
31.64615,120.74221,Changshu City,CN,Asia/Shanghai
-31.4488,-60.93173,Esperanza,AR,America/Argentina/Cordoba
58.63667,59.80222,Lesnoy,RU,Asia/Yekaterinburg
-1.26424,104.09701,Simpang,ID,Asia/Jakarta
52.68333,0.93333,East Dereham,GB,Europe/London
1.6,103.81667,Ulu Tiram,MY,Asia/Kuala_Lumpur
61.78491,34.34691,Petrozavodsk,RU,Europe/Moscow
50.23271,12.87117,Karlovy Vary,CZ,Europe/Prague
38.40917,112.73333,Xinzhou,CN,Asia/Shanghai
21.59983,71.21169,Amreli,IN,Asia/Kolkata
-1.9487,30.4347,Rwamagana,RW,Africa/Kigali
34.25628,-78.04471,Leland,US,America/New_York
43.61092,3.87723,Montpellier,FR,Europe/Paris
33.72255,-116.37697,Palm Desert,US,America/Los_Angeles
11.93381,79.82979,Puducherry,IN,Asia/Kolkata
30.16688,-96.39774,Brenham,US,America/Chicago
35.25064,-91.73625,Searcy,US,America/Chicago
-21.44345,-65.71875,Tupiza,BO,America/La_Paz
40.70995,0.57856,Amposta,ES,Europe/Madrid
43.61062,-72.97261,Rutland,US,America/New_York
32.65246,51.67462,Isfahan,IR,Asia/Tehran
41.94175,123.50266,Hushitai,CN,Asia/Shanghai
36.91023,-121.75689,Watsonville,US,America/Los_Angeles
41.0051,-73.78458,Scarsdale,US,America/New_York
37.65639,126.835,Goyang-si,KR,Asia/Seoul
35.61452,-88.81395,Jackson,US,America/Chicago
-21.15,46.58333,Ikalamavony,MG,Indian/Antananarivo
48.8449,17.22635,Skalica,SK,Europe/Bratislava
33.93113,-117.54866,Norco,US,America/Los_Angeles
43.54072,-116.56346,Nampa,US,America/Boise
41.24264,16.50104,Bisceglie,IT,Europe/Rome
3.02013,30.91105,Arua,UG,Africa/Kampala
39.78504,-85.76942,Greenfield,US,America/Indiana/Indianapolis
-6.25,38.66667,Mvomero,TZ,Africa/Dar_es_Salaam
9.535,-13.68778,Camayenne,GN,Africa/Conakry
21.59983,71.21169,Amreli,IN,Asia/Kolkata
35,136.51667,Komono,JP,Asia/Tokyo
39.72943,-104.83192,Aurora,US,America/Denver
33.3213,130.94098,Hita,JP,Asia/Tokyo
50.18545,27.06365,Shepetivka,UA,Europe/Kiev
50.23019,8.77155,Karben,DE,Europe/Berlin
-1.26753,116.82887,Balikpapan,ID,Asia/Makassar
52.68333,0.93333,East Dereham,GB,Europe/London
55.82885,-4.21376,Rutherglen,GB,Europe/London
26.32293,91.00632,Barpeta,IN,Asia/Kolkata
34.63915,-120.45794,Lompoc,US,America/Los_Angeles
54.8421,46.5813,Alatyr’,RU,Europe/Moscow
53.38333,-0.76667,Gainsborough,GB,Europe/London
50.20528,19.27498,Jaworzno,PL,Europe/Warsaw
42.7,27.25,Aytos,BG,Europe/Sofia
35.05266,-78.87836,Fayetteville,US,America/New_York
45.0408,-93.263,Columbia Heights,US,America/Chicago
-26.93366,29.24152,Standerton,ZA,Africa/Johannesburg
53.14657,140.72287,Nikolayevsk-on-Amure,RU,Asia/Vladivostok
41.24264,16.50104,Bisceglie,IT,Europe/Rome
25.92493,73.66633,Sojat,IN,Asia/Kolkata
50.88506,4.07601,Denderleeuw,BE,Europe/Brussels
36.76639,3.47717,Boumerdas,DZ,Africa/Algiers
60.18427,24.95034,Kallio,FI,Europe/Helsinki
32.65246,51.67462,Isfahan,IR,Asia/Tehran
6.46838,-73.26022,Socorro,CO,America/Bogota
49.13645,8.91229,Eppingen,DE,Europe/Berlin
15.45144,78.14797,Betamcherla,IN,Asia/Kolkata
31.20176,29.91582,Alexandria,EG,Africa/Cairo
10.61285,12.19458,Biu,NG,Africa/Lagos
40.82232,-74.15987,Nutley,US,America/New_York
53.83333,-2.98333,Poulton-le-Fylde,GB,Europe/London
12.1277,78.15794,Dharmapuri,IN,Asia/Kolkata
11.86064,9.0027,Gaya,NG,Africa/Lagos
56.11281,69.49015,Ishim,RU,Asia/Yekaterinburg
38.07789,13.44275,Villabate,IT,Europe/Rome
35.30889,139.55028,Kamakura,JP,Asia/Tokyo
58.04254,65.27258,Tavda,RU,Asia/Yekaterinburg
11.12018,76.11996,Manjeri,IN,Asia/Kolkata
33.14447,47.3799,Darreh Shahr,IR,Asia/Tehran
42.58342,-71.8023,Fitchburg,US,America/New_York
51.82721,107.60627,Ulan-Ude,RU,Asia/Irkutsk
14.46693,75.92694,Davangere,IN,Asia/Kolkata
-22.92306,-53.13722,Loanda,BR,America/Sao_Paulo
45.53069,9.40531,Gorgonzola,IT,Europe/Rome
55.67938,12.53463,Frederiksberg,DK,Europe/Copenhagen
43.61058,1.33467,Colomiers,FR,Europe/Paris
40.85158,122.74754,Haicheng,CN,Asia/Shanghai
43.1122,12.38878,Perugia,IT,Europe/Rome
-23.44361,-51.87389,Sarandi,BR,America/Sao_Paulo
61.72744,17.10558,Hudiksvall,SE,Europe/Stockholm
34.81667,137.4,Toyokawa,JP,Asia/Tokyo
14.46693,75.92694,Davangere,IN,Asia/Kolkata
37.08819,-8.2503,Albufeira,PT,Europe/Lisbon
53.53333,-7.35,An Muileann gCearr,IE,Europe/Dublin
40.72371,-73.95097,Greenpoint,US,America/New_York
34.65918,109.22921,Yanliang,CN,Asia/Shanghai
23.1959,86.51499,Kenda,IN,Asia/Kolkata
-6.8048,110.8405,Kudus,ID,Asia/Jakarta
40.58654,-122.39168,Redding,US,America/Los_Angeles
51.65,-0.2,Barnet,GB,Europe/London
14.66,120.56528,Pilar,PH,Asia/Manila
30.24706,115.04814,Huangshi,CN,Asia/Shanghai
44.59445,11.04979,Castelfranco Emilia,IT,Europe/Rome
37.71715,-122.40433,Visitacion Valley,US,America/Los_Angeles
-3.5403,118.9707,Majene,ID,Asia/Makassar
-11.78333,19.91667,Luena,AO,Africa/Luanda
-5.41667,38.01667,Chanika,TZ,Africa/Dar_es_Salaam
45.49428,-122.86705,Aloha,US,America/Los_Angeles
54.90083,38.07083,Stupino,RU,Europe/Moscow
56.03361,35.96944,Volokolamsk,RU,Europe/Moscow
50.56149,4.69889,Gembloux,BE,Europe/Brussels
27.71809,-82.35176,Sun City Center,US,America/New_York
-25.54073,152.70493,Maryborough,AU,Australia/Brisbane
14.64056,104.64992,Kantharalak,TH,Asia/Bangkok
56.11281,69.49015,Ishim,RU,Asia/Yekaterinburg
41.20485,-8.33147,Paredes,PT,Europe/Lisbon
10.12268,77.54372,Periyakulam,IN,Asia/Kolkata
37.13548,-3.67029,Las Gabias,ES,Europe/Madrid
-22.97056,-46.99583,Valinhos,BR,America/Sao_Paulo
51.955,5.22778,Culemborg,NL,Europe/Amsterdam
41.9001,-71.08977,Taunton,US,America/New_York
-28.81833,-52.51028,Soledade,BR,America/Sao_Paulo
46.1351,-60.1831,Sydney,CA,America/Glace_Bay
2.41669,30.98551,Paidha,UG,Africa/Kampala
11.50526,77.23826,Sathyamangalam,IN,Asia/Kolkata
-22.57306,-47.1725,Artur Nogueira,BR,America/Sao_Paulo
35,136.51667,Komono,JP,Asia/Tokyo
36.76639,3.47717,Boumerdas,DZ,Africa/Algiers
37.95143,-91.77127,Rolla,US,America/Chicago
43.1122,12.38878,Perugia,IT,Europe/Rome
41.16704,-73.20483,Bridgeport,US,America/New_York
36.33011,138.89585,Annaka,JP,Asia/Tokyo
41.72059,-87.70172,Evergreen Park,US,America/Chicago
40.87329,14.43865,Somma Vesuviana,IT,Europe/Rome
6.8485,3.64633,Shagamu,NG,Africa/Lagos
48.21644,9.02596,Albstadt,DE,Europe/Berlin
55.64776,38.02486,Malakhovka,RU,Europe/Moscow
27.92333,118.53333,Pucheng,CN,Asia/Shanghai
-37.88333,145.06667,Carnegie,AU,Australia/Melbourne
41.84364,-87.71255,South Lawndale,US,America/Chicago
55.38752,36.73307,Naro-Fominsk,RU,Europe/Moscow
25.49043,85.94001,Teghra,IN,Asia/Kolkata
17.94979,-94.91386,Acayucan,MX,America/Mexico_City
43.61062,-72.97261,Rutland,US,America/New_York
50.80019,7.20769,Siegburg,DE,Europe/Berlin
46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev
51.88333,8.51667,Verl,DE,Europe/Berlin
-19.72806,-50.19556,Iturama,BR,America/Sao_Paulo
50.9803,11.32903,Weimar,DE,Europe/Berlin
53.00974,-3.05814,Rhosllanerchrugog,GB,Europe/London
39.57582,-105.11221,Ken Caryl,US,America/Denver
-25.54073,152.70493,Maryborough,AU,Australia/Brisbane
-19.65,47.31667,Antanifotsy,MG,Indian/Antananarivo
10.98778,-74.95472,Puerto Colombia,CO,America/Bogota
45.9836,12.70038,Cordenons,IT,Europe/Rome
25.87498,86.59611,Saharsa,IN,Asia/Kolkata
52.2,8.63333,Kirchlengern,DE,Europe/Berlin
34.08565,74.80555,Srinagar,IN,Asia/Kolkata
48.98994,2.1699,Herblay,FR,Europe/Paris
26.68451,-80.66756,Belle Glade,US,America/New_York
5.30383,-1.98956,Tarkwa,GH,Africa/Accra
48.8765,2.18967,Rueil-Malmaison,FR,Europe/Paris
50.09019,8.4493,Hofheim am Taunus,DE,Europe/Berlin
33.42585,-6.00137,Oulmes,MA,Africa/Casablanca
44.89784,8.86374,Tortona,IT,Europe/Rome
45.16024,-93.08883,Lino Lakes,US,America/Chicago
-20.88231,55.4504,Saint-Denis,RE,Indian/Reunion
37.56667,140.11667,Inawashiro,JP,Asia/Tokyo
-11.94306,-76.70944,Chosica,PE,America/Lima
19.21667,73.08333,Dombivli,IN,Asia/Kolkata
43.91452,-69.96533,Brunswick,US,America/New_York
7.57944,-8.53778,New Yekepa,LR,Africa/Monrovia
43.50891,16.43915,Split,HR,Europe/Zagreb
18.87813,72.93924,Uran,IN,Asia/Kolkata
48.06919,11.37703,Gauting,DE,Europe/Berlin
38.13708,41.00817,Silvan,TR,Europe/Istanbul
31.96258,73.97117,Naushahra Virkan,PK,Asia/Karachi
48.25,16.4,Floridsdorf,AT,Europe/Vienna
-0.35817,42.54536,Kismayo,SO,Africa/Mogadishu
30.21121,74.4818,Malaut,IN,Asia/Kolkata
-27.4338,-65.61427,Aguilares,AR,America/Argentina/Tucuman
32.61603,44.02488,Karbala,IQ,Asia/Baghdad
37.95143,-91.77127,Rolla,US,America/Chicago
41.55838,-81.56929,Collinwood,US,America/New_York
29.21399,78.95693,Kashipur,IN,Asia/Kolkata
16.75973,-93.11308,Tuxtla,MX,America/Mexico_City
39.32288,-76.72803,Woodlawn,US,America/New_York
34.06635,-84.67837,Acworth,US,America/New_York
59.37722,28.19028,Narva,EE,Europe/Tallinn
0.76755,24.43973,Yangambi,CD,Africa/Lubumbashi
22.75218,72.68533,Kheda,IN,Asia/Kolkata
50.8,3.16667,Wevelgem,BE,Europe/Brussels
12.04161,75.35927,Talipparamba,IN,Asia/Kolkata
34.75856,136.13108,Ueno-ebisumachi,JP,Asia/Tokyo
50.82709,6.9747,Wesseling,DE,Europe/Berlin
34.85,117.33333,Taozhuang,CN,Asia/Shanghai
32.9156,-117.14392,Mira Mesa,US,America/Los_Angeles
47.83333,59.6,Shalqar,KZ,Asia/Aqtobe
36.08497,9.37082,Siliana,TN,Africa/Tunis
49.28669,1.00288,Elbeuf,FR,Europe/Paris
48.46458,9.22796,Pfullingen,DE,Europe/Berlin
26.2649,81.54855,Jais,IN,Asia/Kolkata
37.49073,-2.77259,Baza,ES,Europe/Madrid
47.56494,31.33078,Voznesensk,UA,Europe/Kiev
45.51667,4.86667,Vienne,FR,Europe/Paris
-22.92306,-53.13722,Loanda,BR,America/Sao_Paulo
13.65805,102.56365,Paoy Paet,KH,Asia/Phnom_Penh
40.87363,14.34085,Volla,IT,Europe/Rome
55.82737,-4.0573,Viewpark,GB,Europe/London
35.815,139.6853,Shimotoda,JP,Asia/Tokyo
-14.66463,-52.35558,Nova Xavantina,BR,America/Cuiaba
45.40008,-73.58248,Sainte-Catherine,CA,America/Toronto
53.95278,32.86389,Roslavl’,RU,Europe/Moscow
-38.16604,145.13643,Frankston South,AU,Australia/Melbourne
39.96348,-4.83076,Talavera de la Reina,ES,Europe/Madrid
-21.15,46.58333,Ikalamavony,MG,Indian/Antananarivo
40.92298,14.30935,Afragola,IT,Europe/Rome
13.48082,-86.58208,Somoto,NI,America/Managua
54.48147,53.47103,Oktyabr’skiy,RU,Asia/Yekaterinburg
18.00747,-76.78319,New Kingston,JM,America/Jamaica
48.79325,2.29275,Fontenay-aux-Roses,FR,Europe/Paris
47.83333,59.6,Shalqar,KZ,Asia/Aqtobe
25.92493,73.66633,Sojat,IN,Asia/Kolkata
35.21222,2.31889,Ksar Chellala,DZ,Africa/Algiers
20.22816,-103.5687,Zacoalco de Torres,MX,America/Mexico_City
42.52787,-70.92866,Peabody,US,America/New_York
55.67938,12.53463,Frederiksberg,DK,Europe/Copenhagen
38.10558,-1.86343,Caravaca,ES,Europe/Madrid
53.16167,6.76111,Hoogezand,NL,Europe/Amsterdam
37.31065,13.57661,Agrigento,IT,Europe/Rome
45.35,126.28333,Shuangcheng,CN,Asia/Shanghai
45.44694,8.62118,Novara,IT,Europe/Rome
38.17492,-122.2608,American Canyon,US,America/Los_Angeles
12.35275,121.06761,San Jose,PH,Asia/Manila
11.15583,42.7125,'Ali Sabieh,DJ,Africa/Djibouti
-8.05389,-34.88111,Recife,BR,America/Recife
59.33333,18.28333,Boo,SE,Europe/Stockholm
-31.4488,-60.93173,Esperanza,AR,America/Argentina/Cordoba
16.06213,76.0586,Hungund,IN,Asia/Kolkata
48.77644,2.29026,Sceaux,FR,Europe/Paris
31.82539,72.54064,Sillanwali,PK,Asia/Karachi
4.02219,101.02083,Teluk Intan,MY,Asia/Kuala_Lumpur
52.21099,7.02238,Gronau,DE,Europe/Berlin
47.83333,59.6,Shalqar,KZ,Asia/Aqtobe
18.57677,-72.22625,Croix-des-Bouquets,HT,America/Port-au-Prince
33.92866,-6.90656,Temara,MA,Africa/Casablanca
42.7392,-84.62081,Waverly,US,America/Detroit
49.28669,1.00288,Elbeuf,FR,Europe/Paris
13.48082,-86.58208,Somoto,NI,America/Managua
51.955,5.22778,Culemborg,NL,Europe/Amsterdam
5.27247,-3.59625,Bonoua,CI,Africa/Abidjan
50.75,2.25,Saint-Omer,FR,Europe/Paris
36.27462,4.85668,Bordj Zemoura,DZ,Africa/Algiers
27.9247,78.40102,Chharra,IN,Asia/Kolkata
18.03496,-66.8499,Yauco,PR,America/Puerto_Rico
38.38479,-0.76773,Novelda,ES,Europe/Madrid
55.39485,43.83992,Arzamas,RU,Europe/Moscow
42.8139,-1.64295,Segundo Ensanche,ES,Europe/Madrid
52.57583,6.61944,Hardenberg,NL,Europe/Amsterdam
20.22816,-103.5687,Zacoalco de Torres,MX,America/Mexico_City
57.97472,33.2525,Valday,RU,Europe/Moscow
26.2649,81.54855,Jais,IN,Asia/Kolkata
52.57583,6.61944,Hardenberg,NL,Europe/Amsterdam
-23.7975,-48.59278,Buri,BR,America/Sao_Paulo
38.47917,-1.325,Jumilla,ES,Europe/Madrid
6.15038,6.83042,Nkpor,NG,Africa/Lagos
-16.25,-69.08333,Yunguyo,PE,America/Lima
-11.94306,-76.70944,Chosica,PE,America/Lima
53.0233,-1.48119,Belper,GB,Europe/London
-3.74912,-73.25383,Iquitos,PE,America/Lima
39.32011,-76.51552,Rosedale,US,America/New_York
-19.32556,-41.25528,Resplendor,BR,America/Sao_Paulo
25.6439,77.9129,Narwar,IN,Asia/Kolkata
0.76755,24.43973,Yangambi,CD,Africa/Lubumbashi
35.82756,137.95378,Ina,JP,Asia/Tokyo
55.75556,60.70278,Ozersk,RU,Asia/Yekaterinburg
54.39635,24.04142,Alytus,LT,Europe/Vilnius
42.97086,-82.42491,Port Huron,US,America/Detroit
15.46063,99.89166,Thap Than,TH,Asia/Bangkok
41.0051,-73.78458,Scarsdale,US,America/New_York
19.32889,-99.32556,San Lorenzo Acopilco,MX,America/Mexico_City
50.79205,-1.08593,Southsea,GB,Europe/London
-23.85972,35.34722,Maxixe,MZ,Africa/Maputo
41.47892,-87.45476,Schererville,US,America/Chicago
16.75973,-93.11308,Tuxtla,MX,America/Mexico_City
46.09273,-88.64235,Iron River,US,America/Menominee
43.54072,-116.56346,Nampa,US,America/Boise
22.49396,-105.36369,Acaponeta,MX,America/Mazatlan
33.14447,47.3799,Darreh Shahr,IR,Asia/Tehran
44.92934,37.99117,Krymsk,RU,Europe/Moscow
35.50056,117.63083,Pingyi,CN,Asia/Shanghai
14.0823,98.19151,Dawei,MM,Asia/Yangon
49.28669,1.00288,Elbeuf,FR,Europe/Paris
46.7055,38.2739,Yeysk,RU,Europe/Moscow
43.83125,5.03586,Cavaillon,FR,Europe/Paris
12.97389,123.99333,Sorsogon,PH,Asia/Manila
48.49144,9.20427,Reutlingen,DE,Europe/Berlin
-37.9,145.18333,Wheelers Hill,AU,Australia/Melbourne
27.55898,68.21204,Larkana,PK,Asia/Karachi
50.74497,3.20639,Mouscron,BE,Europe/Brussels
26.68451,-80.66756,Belle Glade,US,America/New_York
17.06542,-96.72365,Oaxaca,MX,America/Mexico_City
23.1959,86.51499,Kenda,IN,Asia/Kolkata
36.06386,4.62744,El Achir,DZ,Africa/Algiers
54.03876,43.91385,Kovylkino,RU,Europe/Moscow
10.15031,-73.9614,El Copey,CO,America/Bogota
9.15093,-79.62098,Chilibre,PA,America/Panama
53.49389,-1.29243,Mexborough,GB,Europe/London
-8.73508,24.99798,Kamina,CD,Africa/Lubumbashi
43.11667,1.6,Pamiers,FR,Europe/Paris
-17.83333,48.41667,Ambatondrazaka,MG,Indian/Antananarivo
16.68911,98.50893,Myawadi,MM,Asia/Yangon
19.30157,72.85107,Bhayandar,IN,Asia/Kolkata
43.61092,3.87723,Montpellier,FR,Europe/Paris
51.21667,6.26667,Schwalmtal,DE,Europe/Berlin
32.52515,-93.75018,Shreveport,US,America/Chicago
51.12794,4.21372,Temse,BE,Europe/Brussels
10.58806,77.24779,Udumalaippettai,IN,Asia/Kolkata
0.76755,24.43973,Yangambi,CD,Africa/Lubumbashi
-10.90889,-37.03861,Barra dos Coqueiros,BR,America/Maceio
25.13915,73.06784,Sheoganj,IN,Asia/Kolkata
50.80019,7.20769,Siegburg,DE,Europe/Berlin
-19.32556,-41.25528,Resplendor,BR,America/Sao_Paulo
4.02219,101.02083,Teluk Intan,MY,Asia/Kuala_Lumpur
36.61033,-88.31476,Murray,US,America/Chicago
50.7236,-3.52751,Exeter,GB,Europe/London
-37.32167,-59.13316,Tandil,AR,America/Argentina/Buenos_Aires
55.1904,30.2049,Vitebsk,BY,Europe/Minsk
44.85278,65.50917,Kyzylorda,KZ,Asia/Qyzylorda
40.56754,-89.64066,Pekin,US,America/Chicago
46.51872,86.00214,Hoxtolgay,CN,Asia/Urumqi
35.06667,135.21667,Sasayama,JP,Asia/Tokyo
22.4711,88.1453,Pujali,IN,Asia/Kolkata
36.6009,126.665,Hongseong,KR,Asia/Seoul
11.84962,-86.19903,Jinotepe,NI,America/Managua
18.51957,73.85535,Pune,IN,Asia/Kolkata
6.95194,121.96361,Recodo,PH,Asia/Manila
30.21121,74.4818,Malaut,IN,Asia/Kolkata
44.43579,26.01649,Sector 6,RO,Europe/Bucharest
20.14298,-77.43532,Media Luna,CU,America/Havana
43.67681,4.63031,Arles,FR,Europe/Paris
51.35084,-1.99421,Devizes,GB,Europe/London
28.15112,-82.46148,Lutz,US,America/New_York
48.90982,2.45012,Bobigny,FR,Europe/Paris
32.9156,-117.14392,Mira Mesa,US,America/Los_Angeles
41.09246,45.36561,Qazax,AZ,Asia/Baku
55.63711,37.38115,Solntsevo,RU,Europe/Moscow
6.45407,3.39467,Lagos,NG,Africa/Lagos
45.78071,12.84052,Portogruaro,IT,Europe/Rome
28.98002,77.70636,Meerut,IN,Asia/Kolkata
27.85,112.9,Xiangtan,CN,Asia/Shanghai
8.43333,99.96667,Nakhon Si Thammarat,TH,Asia/Bangkok
27.9247,78.40102,Chharra,IN,Asia/Kolkata
49.5099,6.74549,Losheim,DE,Europe/Berlin
14.93333,-91.11667,Chichicastenango,GT,America/Guatemala
35.25064,-91.73625,Searcy,US,America/Chicago
36.76775,2.95924,Cheraga,DZ,Africa/Algiers
35.88264,-80.08199,Thomasville,US,America/New_York
9.82564,78.25795,Tiruppuvanam,IN,Asia/Kolkata
-44.39672,171.25364,Timaru,NZ,Pacific/Auckland
35.05266,-78.87836,Fayetteville,US,America/New_York
53.5942,25.8191,Novogrudok,BY,Europe/Minsk
53.6052,10.03988,Barmbek-Nord,DE,Europe/Berlin
-4.24444,-42.29444,Barras,BR,America/Fortaleza
40.24537,-75.64963,Pottstown,US,America/New_York
25.66795,85.83636,Dalsingh Sarai,IN,Asia/Kolkata
-21.42917,-45.94722,Alfenas,BR,America/Sao_Paulo
33.98154,-81.23621,Lexington,US,America/New_York
37.52487,-77.55777,Bon Air,US,America/New_York
-0.35817,42.54536,Kismayo,SO,Africa/Mogadishu
30.29184,71.67164,Qadirpur Ran,PK,Asia/Karachi
36.24624,139.07204,Fujioka,JP,Asia/Tokyo
50.7236,-3.52751,Exeter,GB,Europe/London
